bankCode,bic,bankName,postalCode,city,flags
10000000,MARKDEF1100,Bundesbank,10591,Berlin,
10010010,PBNKDEFFXXX,Postbank Ndl der Deutsche Bank,10559,Berlin,
10010123,QNTODEB2XXX,Qonto Zweigniederlassung Deutschland,10245,Berlin,
10010178,REVODEB2XXX,"Revolut Bank, Zweigniederlassung Deutschland",10117,Berlin,
10010200,TRZODEB2XXX,"Treezor, Berlin",10785,Berlin,
10010300,KLRNDEBEXXX,Klarna Bank German Branch,10115,Berlin,
10010424,AARBDE5W100,Aareal Bank,10666,Berlin,
10010500,AFOPDEB2XXX,Noelse Pay,10719,Berlin,
10010700,FPEGDEB2XXX,Financiere des Paiements Electroniques NL Deutschland,10719,Berlin,
10011001,NTSBDEB1XXX,N26 Bank,10179,Berlin,
10012345,TRBKDEBBXXX,Trade Republic Bank,10119,Berlin,
10014000,SWNBDEBBXXX,Swan Zweigniederlassung Deutschland,10178,Berlin,
10014001,SWNBDEBBXXX,Swan Zweigniederlassung Deutschland (Geschäftsfeld),10178,Berlin,
10017997,HOLVDEB1XXX,Holvi Payment Services Zweigniederlassung Deutschland,10967,Berlin,
10018000,FNOMDEB2XXX,Finom Payments Zweigniederlassung Deutschland,10115,Berlin,
10019000,ADYBDEB2XXX,"Adyen, German Branch",10117,Berlin,
10020200,BHFBDEFF100,ODDO BHF,10117,Berlin,
10020500,BFSWDE33BER,SozialBank,10178,Berlin,
10020510,BFSWDE33BER,SozialBank,10178,Berlin,
10020520,BFSWDE33BER,SozialBank,10178,Berlin,
10020890,HYVEDEMM488,UniCredit Bank - HypoVereinsbank,10117,Berlin,
10020890,HYVEDEMM488,UniCredit Bank - HypoVereinsbank,14776,Brandenburg an der Havel,
10020890,HYVEDEMM488,UniCredit Bank - HypoVereinsbank,15711,Königs Wusterhausen,
10030400,ABKBDEB1XXX,ABK Allgemeine Beamten Bank,10117,Berlin,
10030500,LOEBDEBBXXX,M.M. Warburg & Co (vormals Bankhaus Löbbecke),20095,Hamburg,
10033300,SCFBDE33XXX,Openbank Deutschland,41061,Mönchengladbach,
10040000,COBADEBBXXX,"Commerzbank, Filiale Berlin 1",10891,Berlin,
10040005,COBADEBBXXX,"Commerzbank, Filiale Berlin 3",10891,Berlin,
10040010,COBADEFFXXX,"Commerzbank, CC SP",10877,Berlin,
10040048,COBADEFFXXX,Commerzbank GF-B48,10891,Berlin,
10040060,COBADEFFXXX,Commerzbank Gf 160,10891,Berlin,
10040061,COBADEFFXXX,Commerzbank Gf 161,10891,Berlin,
10040062,COBADEFFXXX,Commerzbank CC,10783,Berlin,
10040063,COBADEFFXXX,Commerzbank CC,10783,Berlin,
10040085,COBADEFFXXX,"Commerzbank, Gf Web-K",10877,Berlin,
10045050,COBADEFFXXX,Commerzbank Service-BZ,10785,Berlin,
10050000,BELADEBEXXX,BSK 1818 - Berliner Sparkasse,10889,Berlin,
10050020,SKPADEB1XXX,"S-Kreditpartner, Berlin",10715,Berlin,
10050500,LBSODEB1BLN,LBS Landesbausparkasse NordOst,10405,Berlin,
10050999,DGZFDEFFBER,DekaBank,60040,Frankfurt am Main,
10060198,GENODED1PA6,Pax-Bank,14005,Berlin,
10061006,GENODED1KDB,Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ,10117,Berlin,
10070000,DEUTDEBBXXX,Deutsche Bank,10883,Berlin,
10070024,DEUTDEDBBER,Deutsche Bank,10883,Berlin,
10070100,DEUTDEBB101,Deutsche Bank,10883,Berlin,
10070124,DEUTDEDB101,Deutsche Bank,10883,Berlin,
10070324,DEUTDEDBP30,Postbank/DSL Ndl der Deutsche Bank,10117,Berlin,
10070397,DEUTDEBBP30,Postbank/DSL Ndl der Deutsche Bank,10117,Berlin,
10070398,DEUTDEBBP31,Postbank/DSL Ndl der Deutsche Bank,12105,Berlin,
10070399,DEUTDEBBP32,Postbank/DSL Ndl der Deutsche Bank,13125,Berlin,
10070848,DEUTDEDB110,Deutsche Bank,10623,Berlin,
10071324,DEUTDEDBP31,Postbank/DSL Ndl der Deutsche Bank,12105,Berlin,
10072324,DEUTDEDBP32,Postbank/DSL Ndl der Deutsche Bank,13125,Berlin,
10077777,NORSDE51XXX,norisbank,10625,Berlin,
10080000,DRESDEFF100,Commerzbank vormals Dresdner Bank Filiale Berlin I,10877,Berlin,
10080005,DRESDEFFI26,Commerzbank vormals Dresdner Bank Zw A,10623,Berlin,
10080006,DRESDEFFXXX,Commerzbank vormals Dresdner Bank Zw B,10623,Berlin,
10080055,DRESDEFF112,Commerzbank vormals Dresdner Bank Zw 55,10623,Berlin,
10080057,DRESDEFF114,Commerzbank vormals Dresdner Bank Gf ZW 57,10877,Berlin,
10080085,DRESDEFFI53,Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 3,10877,Berlin,
10080086,DRESDEFFI71,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4",10877,Berlin,
10080087,DRESDEFFI72,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5",10877,Berlin,
10080088,DRESDEFFXXX,Commerzbank vormals Dresdner Bank IBLZ,10623,Berlin,
10080089,DRESDEFFI73,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6",10877,Berlin,
10080900,DRESDEFF199,Commerzbank vormals Dresdner Bank Filiale Berlin III,10877,Berlin,
10089260,DRESDEFFI14,Commerzbank vormals Dresdner Bank ITGK,10877,Berlin,
10089999,DRESDEFFI99,Commerzbank vormals Dresdner Bank ITGK 2,10117,Berlin,
10090000,BEVODEBBXXX,Berliner Volksbank,10892,Berlin,
10090300,GENODEF1BSB,Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer,13353,Berlin,
10090900,GENODEF1P01,PSD Bank Berlin-Brandenburg -alt-,12154,Berlin,
10110300,MACODEB1XXX,Westend Bank,60599,Frankfurt am Main,
10110400,IBBBDEBBXXX,Investitionsbank Berlin,10702,Berlin,
10110600,QUBKDEBBXXX,Quirin Privatbank,10711,Berlin,
10120100,WELADED1WBB,Weberbank,10893,Berlin,
10130600,ISBKDEFXXXX,Isbank Fil Berlin,13353,Berlin,
10130800,BIWBDE33XXX,flatexDEGIRO Bank,60312,Frankfurt am Main,
10220500,BOFSDEB1XXX,Lloyds Bank,10178,Berlin,
10220600,SYBKDE22BER,AL Sydbank Filiale Berlin,24937,Flensburg,
10310600,TRDADEB1PBK,Tradegate Berlin,10711,Berlin,
10310666,TRDADEBBDIR,"Tradegate, GF DIR",10711,Berlin,
10320700,MPAYDEB2XXX,MANGOPAY German Branch,10719,Berlin,
11010100,SOBKDEBBXXX,Solaris,10997,Berlin,
11010101,SOBKDEB2XXX,Solaris,10997,Berlin,
11010111,PNTADEBBXXX,Solaris,10997,Berlin,
12016836,KFWIDEF2XXX,KfW Berlin,10117,Berlin,
12030000,BYLADEM1001,Deutsche Kreditbank Berlin,10117,Berlin,
12030030,BYLADEM1001,Deutsche Kreditbank (Gf WP),10117,Berlin,
12030900,MEFIDEMM100,Merck Finck A Quintet Private Bank,10719,Berlin,
12040000,COBADEBB120,Commerzbank Filiale Berlin 2,10891,Berlin,
12050555,NOLADE21DVS,ZVA Norddeutsche Landesbank Gf SA,30151,Hannover,
12060000,GENODEFF120,DZ BANK,10001,Berlin,
12070000,DEUTDEBB160,Deutsche Bank,14405,Potsdam,
12070000,DEUTDEBB171,Deutsche Bank,16278,Angermünde,
12070000,DEUTDEBB172,Deutsche Bank,16259,Bad Freienwalde (Oder),
12070000,DEUTDEBB122,Deutsche Bank,16311,Bernau bei Berlin,
12070000,DEUTDEBB161,Deutsche Bank,14776,Brandenburg an der Havel,
12070000,DEUTDEBB180,Deutsche Bank,03046,Cottbus,
12070000,DEUTDEBB173,Deutsche Bank,16225,Eberswalde,
12070000,DEUTDEBB174,Deutsche Bank,15873,Eisenhüttenstadt,
12070000,DEUTDEBB162,Deutsche Bank,14612,Falkensee,
12070000,DEUTDEBB182,Deutsche Bank,03232,Finsterwalde,
12070000,DEUTDEBB181,Deutsche Bank,03149,Forst (Lausitz),
12070000,DEUTDEBB170,Deutsche Bank,15203,Frankfurt (Oder),
12070000,DEUTDEBB175,Deutsche Bank,15501,Fürstenwalde/Spree,
12070000,DEUTDEBB183,Deutsche Bank,03161,Guben,
12070000,DEUTDEBB125,Deutsche Bank,16761,Hennigsdorf,
12070000,DEUTDEBB187,Deutsche Bank,14902,Jüterbog,
12070000,DEUTDEBB121,Deutsche Bank,15711,Königs Wusterhausen,
12070000,DEUTDEBB163,Deutsche Bank,16856,Kyritz,
12070000,DEUTDEBB188,Deutsche Bank,14943,Luckenwalde,
12070000,DEUTDEBB164,Deutsche Bank,14974,Ludwigsfelde,
12070000,DEUTDEBB184,Deutsche Bank,15907,Lübben (Spreewald),
12070000,DEUTDEBB165,Deutsche Bank,14641,Nauen,
12070000,DEUTDEBB123,Deutsche Bank,16801,Neuruppin,
12070000,DEUTDEBB120,Deutsche Bank,16515,Oranienburg,
12070000,DEUTDEBB166,Deutsche Bank,16928,Pritzwalk,
12070000,DEUTDEBB167,Deutsche Bank,14712,Rathenow,
12070000,DEUTDEBB126,Deutsche Bank,01987,Schwarzheide,
12070000,DEUTDEBB176,Deutsche Bank,16285,Schwedt/Oder,
12070000,DEUTDEBB177,Deutsche Bank,15301,Seelow,
12070000,DEUTDEBB185,Deutsche Bank,01968,Senftenberg,
12070000,DEUTDEBB186,Deutsche Bank,03130,Spremberg,
12070000,DEUTDEBB178,Deutsche Bank,15344,Strausberg,
12070000,DEUTDEBB127,Deutsche Bank,14513,Teltow,
12070000,DEUTDEBB189,Deutsche Bank,02931,Weißwasser/O.L.,
12070000,DEUTDEBB168,Deutsche Bank,14542,Werder (Havel),
12070000,DEUTDEBB169,Deutsche Bank,16901,Wittstock/Dosse,
12070000,DEUTDEBB124,Deutsche Bank,15801,Zossen,
12070024,DEUTDEDB160,Deutsche Bank,14405,Potsdam,
12070024,DEUTDEDB171,Deutsche Bank,16278,Angermünde,
12070024,DEUTDEDB172,Deutsche Bank,16259,Bad Freienwalde (Oder),
12070024,DEUTDEDB122,Deutsche Bank,16311,Bernau bei Berlin,
12070024,DEUTDEDB161,Deutsche Bank,14776,Brandenburg an der Havel,
12070024,DEUTDEDB180,Deutsche Bank,03046,Cottbus,
12070024,DEUTDEDB173,Deutsche Bank,16225,Eberswalde,
12070024,DEUTDEDB174,Deutsche Bank,15873,Eisenhüttenstadt,
12070024,DEUTDEDB162,Deutsche Bank,14612,Falkensee,
12070024,DEUTDEDB182,Deutsche Bank,03232,Finsterwalde,
12070024,DEUTDEDB181,Deutsche Bank,03149,Forst (Lausitz),
12070024,DEUTDEDB170,Deutsche Bank,15203,Frankfurt (Oder),
12070024,DEUTDEDB175,Deutsche Bank,15501,Fürstenwalde/Spree,
12070024,DEUTDEDB166,Deutsche Bank,16928,Gerdshagen,
12070024,DEUTDEDB183,Deutsche Bank,03161,Guben,
12070024,DEUTDEDB125,Deutsche Bank,16761,Hennigsdorf,
12070024,DEUTDEDB187,Deutsche Bank,14902,Jüterbog,
12070024,DEUTDEDB121,Deutsche Bank,15711,Königs Wusterhausen,
12070024,DEUTDEDB163,Deutsche Bank,16856,Kyritz,
12070024,DEUTDEDB188,Deutsche Bank,14943,Luckenwalde,
12070024,DEUTDEDB164,Deutsche Bank,14974,Ludwigsfelde,
12070024,DEUTDEDB184,Deutsche Bank,15907,Lübben (Spreewald),
12070024,DEUTDEDB165,Deutsche Bank,14641,Nauen,
12070024,DEUTDEDB123,Deutsche Bank,16801,Neuruppin,
12070024,DEUTDEDB120,Deutsche Bank,16515,Oranienburg,
12070024,DEUTDEDB167,Deutsche Bank,14712,Rathenow,
12070024,DEUTDEDB126,Deutsche Bank,01987,Schwarzheide,
12070024,DEUTDEDB176,Deutsche Bank,16285,Schwedt/Oder,
12070024,DEUTDEDB177,Deutsche Bank,15301,Seelow,
12070024,DEUTDEDB185,Deutsche Bank,01968,Senftenberg,
12070024,DEUTDEDB186,Deutsche Bank,03130,Spremberg,
12070024,DEUTDEDB178,Deutsche Bank,15344,Strausberg,
12070024,DEUTDEDB127,Deutsche Bank,14513,Teltow,
12070024,DEUTDEDB189,Deutsche Bank,02931,Weißwasser/O.L.,
12070024,DEUTDEDB168,Deutsche Bank,14542,Werder (Havel),
12070024,DEUTDEDB169,Deutsche Bank,16901,Wittstock/Dosse,
12070024,DEUTDEDB124,Deutsche Bank,15801,Zossen,
12070070,DEUTDEFFVAC,Deutsche Bank,14405,Potsdam,
12070088,DEUTDEDBPAL,Deutsche Bank,14405,Potsdam,
12070400,DEUTDEBBP33,Postbank/DSL Ndl der Deutsche Bank,03046,Cottbus,
12070424,DEUTDEDBP33,Postbank/DSL Ndl der Deutsche Bank,03046,Cottbus,
12080000,DRESDEFF120,Commerzbank vormals Dresdner Bank Filiale Berlin II,10623,Berlin,
12096597,GENODEF1S10,Sparda-Bank Berlin,10117,Berlin,
13000000,MARKDEF1130,Bundesbank,18004,Rostock,
13040000,COBADEFFXXX,Commerzbank,18006,Rostock,
13050000,NOLADE21ROS,Ostseesparkasse Rostock,18004,Rostock,
13051042,NOLADE21RUE,Sparkasse Vorpommern auf Rügen,18525,Bergen auf Rügen,
13061008,GENODEF1WOG,Volksbank Wolgast -alt-,17438,Wolgast,
13061078,GENODEF1HWI,Volks- und Raiffeisenbank,23952,Wismar,
13061088,GENODEF1HWR,Raiffeisenbank Wismar -alt-,23952,Wismar,
13061128,GENODEF1DBR,Raiffeisenbank,18209,Bad Doberan,
13070000,DEUTDEBRXXX,Deutsche Bank,18002,Rostock,
13070000,DEUTDEBB151,Deutsche Bank,17381,Anklam,
13070000,DEUTDEBR131,Deutsche Bank,18209,Bad Doberan,
13070000,DEUTDEBR132,Deutsche Bank,18356,Barth,
13070000,DEUTDEBR133,Deutsche Bank,18521,Bergen auf Rügen,
13070000,DEUTDEBB130,Deutsche Bank,18241,Bützow,
13070000,DEUTDEBB131,Deutsche Bank,17101,"Demmin, Hansestadt",
13070000,DEUTDEBB132,Deutsche Bank,19205,Gadebusch,
13070000,DEUTDEBR134,Deutsche Bank,17462,Greifswald,
13070000,DEUTDEBR135,Deutsche Bank,18502,Grimmen,
13070000,DEUTDEBB141,Deutsche Bank,18273,Güstrow,
13070000,DEUTDEBB142,Deutsche Bank,19230,Hagenow,
13070000,DEUTDEBB143,Deutsche Bank,19281,Ludwigslust,
13070000,DEUTDEBB144,Deutsche Bank,19381,Lübz,
13070000,DEUTDEBB152,Deutsche Bank,17132,Malchin,
13070000,DEUTDEBB150,Deutsche Bank,17036,Neubrandenburg,
13070000,DEUTDEBB153,Deutsche Bank,17235,Neustrelitz,
13070000,DEUTDEBB145,Deutsche Bank,19370,Parchim,
13070000,DEUTDEBB146,Deutsche Bank,19348,Perleberg,
13070000,DEUTDEBB147,Deutsche Bank,19395,Plau am See,
13070000,DEUTDEBB154,Deutsche Bank,17281,Prenzlau,
13070000,DEUTDEBR136,Deutsche Bank,18311,Ribnitz-Damgarten,
13070000,DEUTDEBR137,Deutsche Bank,18546,Sassnitz,
13070000,DEUTDEBB140,Deutsche Bank,19002,Schwerin,
13070000,DEUTDEBR138,Deutsche Bank,18401,Stralsund,
13070000,DEUTDEBB155,Deutsche Bank,17268,Templin,
13070000,DEUTDEBB156,Deutsche Bank,17166,Teterow,
13070000,DEUTDEBB179,Deutsche Bank,17358,Torgelow,
13070000,DEUTDEBB157,Deutsche Bank,17373,Ueckermünde,
13070000,DEUTDEBB158,Deutsche Bank,17192,Waren (Müritz),
13070000,DEUTDEBB148,Deutsche Bank,23951,Wismar,
13070000,DEUTDEBB149,Deutsche Bank,19313,Wittenberge,
13070000,DEUTDEBB159,Deutsche Bank,17438,Wolgast,
13070024,DEUTDEDBROS,Deutsche Bank,18002,Rostock,
13070024,DEUTDEDB151,Deutsche Bank,17381,Anklam,
13070024,DEUTDEDB131,Deutsche Bank,18209,Bad Doberan,
13070024,DEUTDEDB133,Deutsche Bank,18521,Bergen auf Rügen,
13070024,DEUTDEDB130,Deutsche Bank,18241,Bützow,
13070024,DEUTDEDB128,Deutsche Bank,17101,"Demmin, Hansestadt",
13070024,DEUTDEDB132,Deutsche Bank,19205,Gadebusch,
13070024,DEUTDEDB134,Deutsche Bank,17462,Greifswald,
13070024,DEUTDEDB135,Deutsche Bank,18502,Grimmen,
13070024,DEUTDEDB141,Deutsche Bank,18273,Güstrow,
13070024,DEUTDEDB142,Deutsche Bank,19230,Hagenow,
13070024,DEUTDEDB143,Deutsche Bank,19281,Ludwigslust,
13070024,DEUTDEDB144,Deutsche Bank,19381,Lübz,
13070024,DEUTDEDB152,Deutsche Bank,17132,Malchin,
13070024,DEUTDEDB150,Deutsche Bank,17033,Neubrandenburg,
13070024,DEUTDEDB153,Deutsche Bank,17235,Neustrelitz,
13070024,DEUTDEDB145,Deutsche Bank,19370,Parchim,
13070024,DEUTDEDB146,Deutsche Bank,19348,Perleberg,
13070024,DEUTDEDB147,Deutsche Bank,19395,Plau am See,
13070024,DEUTDEDB154,Deutsche Bank,17281,Prenzlau,
13070024,DEUTDEDB136,Deutsche Bank,18311,Ribnitz-Damgarten,
13070024,DEUTDEDB137,Deutsche Bank,18546,Sassnitz,
13070024,DEUTDEDB140,Deutsche Bank,19002,Schwerin,
13070024,DEUTDEDB138,Deutsche Bank,18401,Stralsund,
13070024,DEUTDEDB155,Deutsche Bank,17268,Templin,
13070024,DEUTDEDB156,Deutsche Bank,17166,Teterow,
13070024,DEUTDEDB179,Deutsche Bank,17358,Torgelow,
13070024,DEUTDEDB157,Deutsche Bank,17373,Ueckermünde,
13070024,DEUTDEDB158,Deutsche Bank,17192,Waren (Müritz),
13070024,DEUTDEDB148,Deutsche Bank,23951,Wismar,
13070024,DEUTDEDB149,Deutsche Bank,19313,Wittenberge,
13070024,DEUTDEDB159,Deutsche Bank,17438,Wolgast,
13070405,DEUTDEBBP35,Postbank/DSL Ndl der Deutsche Bank,19053,Schwerin,
13070424,DEUTDEDBP35,Postbank/DSL Ndl der Deutsche Bank,19053,Schwerin,
13080000,DRESDEFF130,Commerzbank vormals Dresdner Bank,18010,Rostock,
13090000,GENODEF1HR1,Rostocker Volks- und Raiffeisenbank -alt-,18003,Rostock,
13091054,GENODEF1HST,Volksbank Vorpommern,18439,Stralsund,
13091084,GENODEF1HWV,Volksbank Wismar -alt-,23952,Wismar,
14040000,COBADEFFXXX,Commerzbank,19055,Schwerin,
14051000,NOLADE21WIS,Sparkasse Mecklenburg-Nordwest,23951,Wismar,
14051362,NOLADE21PCH,Sparkasse Parchim-Lübz,19370,Parchim,
14051462,NOLADE21SNS,Sparkasse Schwerin -alt-,19053,Schwerin,
14052000,NOLADE21LWL,Sparkasse Mecklenburg-Schwerin,19053,Schwerin,
14061308,GENODEF1GUE,VR Bank Mecklenburg,18055,Rostock,
14061438,GENODEF1GDB,Raiffeisen-Volksbank -alt-,19205,Gadebusch,
14080000,DRESDEFF140,Commerzbank vormals Dresdner Bank,19006,Schwerin,
14080011,DRESDEFFI27,Commerzbank vormals Dresdner Bank Zw W,19006,Schwerin,
14091464,GENODEF1SN1,VR-Bank -alt-,19055,Schwerin,
15000000,MARKDEF1150,Bundesbank,17020,Neubrandenburg,
15040068,COBADEFFXXX,Commerzbank,17019,Neubrandenburg,
15050100,NOLADE21WRN,Müritz-Sparkasse,17192,Waren (Müritz),
15050200,NOLADE21NBS,Sparkasse Neubrandenburg-Demmin,17041,Neubrandenburg,
15050400,NOLADE21PSW,Sparkasse Uecker-Randow,17309,Pasewalk,
15050500,NOLADE21GRW,Sparkasse Vorpommern,17462,Greifswald,
15051732,NOLADE21MST,Sparkasse Mecklenburg-Strelitz,17235,Neustrelitz,
15061618,GENODEF1WRN,Raiffeisenbank Mecklenburger Seenplatte,17192,Waren (Müritz),
15061638,GENODEF1ANK,Volksbank Vorpommern -alt-,17489,Greifswald,
15061698,GENODEF1MAL,Raiffeisenbank Malchin -alt-,17131,Malchin,
15080000,DRESDEFF150,Commerzbank vormals Dresdner Bank,17033,Neubrandenburg,
15091674,GENODEF1DM1,Volksbank Demmin,17109,"Demmin, Hansestadt",
15091704,GENODEF1PZ1,VR-Bank Uckermark-Randow,17291,Prenzlau,
16010300,ILBXDE8XXXX,Investitionsbank des Landes Brandenburg,14473,Potsdam,
16020086,HYVEDEMM470,UniCredit Bank - HypoVereinsbank,14467,Potsdam,
16040000,COBADEFFXXX,Commerzbank,14402,Potsdam,
16050000,WELADED1PMB,Mittelbrandenburgische Sparkasse in Potsdam,14459,Potsdam,
16050101,WELADED1PRP,Sparkasse Prignitz,16928,Pritzwalk,
16050202,WELADED1OPR,Sparkasse Ostprignitz-Ruppin,16816,Neuruppin,
16050500,LBSODEB1XXX,LBS Landesbausparkasse NordOst,14463,Potsdam,
16060122,GENODEF1PER,Volks- und Raiffeisenbank Prignitz,19348,Perleberg,
16061938,GENODEF1NPP,Raiffeisenbank Ostprignitz-Ruppin,16803,Neuruppin,
16062008,GENODEF1LUK,VR-Bank Fläming-Elsterland,14943,Luckenwalde,
16062073,GENODEF1BRB,Brandenburger Bank,14770,Brandenburg an der Havel,
16080000,DRESDEFF160,Commerzbank vormals Dresdner Bank,14467,Potsdam,
16091994,GENODEF1RN1,Volksbank Rathenow,14712,Rathenow,
17020086,HYVEDEMM471,UniCredit Bank - HypoVereinsbank,15230,Frankfurt (Oder),
17040000,COBADEFFXXX,Commerzbank,15230,Frankfurt (Oder),
17052000,WELADED1GZE,Sparkasse Barnim,16204,Eberswalde,
17052302,WELADED1UMX,Stadtsparkasse Schwedt,16303,Schwedt/Oder,
17054040,WELADED1MOL,Kreissparkasse Märkisch-Oderland,15344,Strausberg,
17055050,WELADED1LOS,Sparkasse Oder-Spree,15203,Frankfurt (Oder),
17056060,WELADED1UMP,Sparkasse Uckermark,17291,Prenzlau,
17062428,GENODEF1BKW,Raiffeisenbank-Volksbank Oder-Spree,15848,Beeskow,
17080000,DRESDEFF170,Commerzbank vormals Dresdner Bank,15205,Frankfurt (Oder),
17092404,GENODEF1FW1,VR Bank Fürstenwalde Seelow Wriezen,15501,Fürstenwalde/Spree,
18020086,HYVEDEMM472,UniCredit Bank - HypoVereinsbank,03046,Cottbus,
18040000,COBADEFFXXX,Commerzbank,03003,Cottbus,
18050000,WELADED1CBN,Sparkasse Spree-Neiße,03006,Cottbus,
18051000,WELADED1EES,Sparkasse Elbe-Elster,03231,Finsterwalde,
18055000,WELADED1OSL,Sparkasse Niederlausitz,01957,Senftenberg,
18062678,GENODEF1FWA,VR Bank Lausitz,03044,Cottbus,
18062758,GENODEF1FOR,VR Bank Forst -alt-,03149,Forst (Lausitz),
18080000,DRESDEFF180,Commerzbank vormals Dresdner Bank,03003,Cottbus,
18092684,GENODEF1LN1,Spreewaldbank,15907,Lübben (Spreewald),
18092744,GENODEF1SPM,Volksbank Spree-Neiße,03130,Spremberg,
20000000,MARKDEF1200,Bundesbank,22772,Hamburg,
20010020,PBNKDEFFXXX,Postbank Ndl der Deutsche Bank,22280,Hamburg,
20010424,AARBDE5W200,Aareal Bank ehem. Filiale Hamburg,65189,Wiesbaden,
20020200,ESSEDEFFHAM,Skandinaviska Enskilda Banken (publ) Hamburg Branch,60313,Frankfurt am Main,
20020500,JYBADEHHXXX,Jyske Bank Fil Hamburg,20095,Hamburg,
20020900,SIBSDEHHXXX,Signal Iduna Bauspar,20351,Hamburg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,20454,Hamburg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,22902,Ahrensburg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,23843,Bad Oldesloe,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,38100,Braunschweig,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25541,Brunsbüttel,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,21244,Buchholz in der Nordheide,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,21614,Buxtehude,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,27474,Cuxhaven,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24340,Eckernförde,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25335,Elmshorn,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,23701,Eutin,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24937,Flensburg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,30159,Hannover,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25746,Heide,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25813,Husum,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25524,Itzehoe,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24376,Kappeln,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24103,Kiel,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,23552,Lübeck,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,21335,Lüneburg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,39104,Magdeburg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24534,Neumünster,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25899,Niebüll,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,22850,Norderstedt,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,49074,Osnabrück,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25421,Pinneberg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24211,Preetz,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24768,Rendsburg,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,18055,Rostock,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25826,Sankt Peter-Ording,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24217,Schönberg (Holstein),
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,24837,Schleswig,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,19053,Schwerin,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,21682,Stade,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,18439,Stralsund,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25980,Sylt,
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,21423,Winsen (Luhe),
20030000,HYVEDEMM300,UniCredit Bank - HypoVereinsbank,25938,Wyk auf Föhr,
20030133,VGAGDEHHXXX,Ascory Bank,22767,Hamburg,
20030300,CHDBDEHHXXX,DONNER & REUSCHEL,20095,Hamburg,
20030301,CHDBDEHHXXX,Donner + Reuschel GF NL LUX,20095,Hamburg,
20030400,MCRDDEHHXXX,"Marcard, Stein & Co Bankiers",20095,Hamburg,
20030600,SYBKDE22HAM,AL Sydbank Fil Hamburg,20457,Hamburg,
20030700,MEFIDEMM200,Merck Finck A Quintet Private Bank,20312,Hamburg,
20040000,COBADEHHXXX,Commerzbank,20454,Hamburg,
20040005,COBADEHHXXX,"Commerzbank, Filiale Hamburg 2",20454,Hamburg,
20040020,COBADEFFXXX,"Commerzbank, CC SP",20349,Hamburg,
20040040,COBADEFFXXX,Commerzbank GF RME,20454,Hamburg,
20040048,COBADEFFXXX,Commerzbank GF-H48,20454,Hamburg,
20040050,COBADEFFXXX,Commerzbank GF COC,20457,Hamburg,
20040060,COBADEFFXXX,Commerzbank Gf 260,20454,Hamburg,
20040061,COBADEFFXXX,Commerzbank Gf 261,20454,Hamburg,
